,sensor_id,local_date,lat,lon,co,no2,o3,pm10,pm25,so2
82,3036,2023-11-19T22:00:00+00:00,50.75,6.0500001907,146.7481231689,1.4373875856,72.4005203247,12.2661361694,3.9831774235,0.0626414493
83,3036,2023-11-19T23:00:00+00:00,50.75,6.0500001907,137.3978729248,1.3893600702,71.6240844727,13.0725164413,3.83826828,0.0273985285
84,3036,2023-11-20T00:00:00+00:00,50.75,6.0500001907,158.154876709,3.5471050739,62.1220207214,5.6859617233,2.6859793663,1.3439356089
85,3036,2023-11-20T01:00:00+00:00,50.75,6.0500001907,156.1248626709,3.1201460361,62.8644294739,6.3705554008,2.0643398762,0.9655778408000001
86,3036,2023-11-20T02:00:00+00:00,50.75,6.0500001907,154.8368988037,3.0491485596,66.2918624878,6.043592453,2.0861535072,0.6774740815
87,3036,2023-11-20T03:00:00+00:00,50.75,6.0500001907,153.8028869629,3.1803026199,67.0345077515,5.9271769524,2.1484253407000002,0.5457820892
88,3036,2023-11-20T04:00:00+00:00,50.75,6.0500001907,153.0420074463,3.1762251854,67.0714492798,6.3137121201,2.2006502151,0.48485305910000004
89,3036,2023-11-20T05:00:00+00:00,50.75,6.0500001907,154.2155303955,3.1743907928,62.3782997131,8.3364286423,2.4260628223,0.6967723966
90,3036,2023-11-20T06:00:00+00:00,50.75,6.0500001907,157.3982543945,4.2942218781,60.624130249,9.3336896896,2.8266811371,0.7631157637
91,3036,2023-11-20T07:00:00+00:00,50.75,6.0500001907,164.3585510254,7.8250293732,57.3891601562,8.0340213776,3.116042614,0.7926530838
92,3036,2023-11-20T08:00:00+00:00,50.75,6.0500001907,168.4415130615,10.8425130844,57.8880577087,4.6888999939,2.9083509445,0.5336459875
93,3036,2023-11-20T09:00:00+00:00,50.75,6.0500001907,165.173828125,9.815366745,59.1809921265,3.5076937675,2.6189184189,0.48950710890000004
94,3036,2023-11-20T10:00:00+00:00,50.75,6.0500001907,162.5586090088,8.4838590622,59.6218185425,3.4751791954,2.5641212463,0.4614619911
95,3036,2023-11-20T11:00:00+00:00,50.75,6.0500001907,162.4767303467,7.5385174751,59.1448402405,4.3303318024,2.8302338123,0.49482905860000004
0,4463,2023-11-16T12:00:00+00:00,49.75,5.6500000954,196.0216217041,7.8500528336,51.6267127991,3.3595204353,2.7898020744,0.5568381548
1,4463,2023-11-16T13:00:00+00:00,49.75,5.6500000954,168.708694458,6.0420465469,57.1252555847,3.7421813011,3.2449014187,0.3539071381
2,4463,2023-11-16T14:00:00+00:00,49.75,5.6500000954,158.5179138184,3.8932769299,64.7492294312,3.0318315029,2.5823717117,0.09185896810000001
3,4463,2023-11-16T15:00:00+00:00,49.75,5.6500000954,207.4742889404,8.0606098175,60.6824226379,2.6971561909,2.2972698212,0.2801243663
4,4463,2023-11-16T16:00:00+00:00,49.75,5.6500000954,170.7632751465,4.5142059326,63.7285003662,2.3574750423,2.0701498985,0.0718500838
5,4463,2023-11-16T17:00:00+00:00,49.75,5.6500000954,159.8591918945,2.4051191807,63.8108024597,1.7372601032000001,1.5644845963,0.0632098839
6,4463,2023-11-16T18:00:00+00:00,49.75,5.6500000954,171.3803710938,4.254360199,50.4533081055,1.8523985147,1.7337660789,0.0886757299
7,4463,2023-11-16T19:00:00+00:00,49.75,5.6500000954,167.855178833,6.3231906891000005,46.4462966919,2.0274143219,1.7988615036,0.1064108834
8,4463,2023-11-16T20:00:00+00:00,49.75,5.6500000954,161.2115325928,4.3119916916,59.834690094,1.8864512444,1.7317609787000001,0.1200532988
9,4463,2023-11-16T21:00:00+00:00,49.75,5.6500000954,168.6918334961,6.6882791519,60.4702720642,2.1403958797,2.0441236496,0.1675744057
10,4463,2023-11-16T22:00:00+00:00,49.75,5.6500000954,160.3834533691,4.2698326111,57.518371582,2.7251517773,2.3623952866,0.6568825245000001
11,4463,2023-11-16T23:00:00+00:00,49.75,5.6500000954,172.6021270752,4.3779416084000005,47.3135147095,5.7520027161,3.5063946247,2.2837412357
12,4463,2023-11-17T00:00:00+00:00,49.75,5.6500000954,260.0514831543,14.8162231445,34.1812057495,12.4837779999,7.4488325119,5.9142165184
13,4463,2023-11-17T01:00:00+00:00,49.75,5.6500000954,351.4305419922,20.4950942993,28.1910762787,19.645401001,12.7130718231,7.4073796272
14,4463,2023-11-17T02:00:00+00:00,49.75,5.6500000954,241.1158905029,8.5732526779,33.422203064,25.3836765289,16.7068595886,3.5388438702
15,4463,2023-11-17T03:00:00+00:00,49.75,5.6500000954,190.9850616455,5.2484807968,43.3985862732,20.9543094635,13.5606613159,0.7682956457
16,4463,2023-11-17T04:00:00+00:00,49.75,5.6500000954,196.0015258789,11.5943031311,33.7105789185,24.4934387207,14.0219583511,1.6739250422
17,4463,2023-11-17T05:00:00+00:00,49.75,5.6500000954,190.9696807861,5.4065575599999995,49.925163269,17.4221858978,7.6110067368,1.5925252438
